id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4478902531108327,Ix6C94Ekf,7372276676,夏末微凉_wta,#2020LPL#我已为@VG英雄联盟送上奖杯，他是我心中的最强战队，快来和我一起为喜爱的战队加油吧！点击送奖杯↓O2020LPL战队势力榜,,,VG英雄联盟,2020LPL,0,0,0,2020-03-04 23:50,微博体育,,,
4478902405731407,Ix6BWo303,7372504244,疑是淫河落九天_ftp_98726,#2020LPL#我已为@VG英雄联盟送上奖杯，他是我心中的最强战队，快来和我一起为喜爱的战队加油吧！点击送奖杯↓O2020LPL战队势力榜,,,VG英雄联盟,2020LPL,0,0,0,2020-03-04 23:50,微博体育,,,
4478902145500665,Ix6Bwn4Yp,6041830442,皇家通关师,【#英雄联盟#】一个二塔引发的五杀血案，不仅塔没了，人也没了！#春日游戏季#L皇家通关师的微博视频,,,,"英雄联盟,春日游戏季",0,1,1,2020-03-04 23:49,微博网页,,"http://f.video.weibocdn.com/jjwE1QpMlx07BrpPjSfC01041200d63Y0E010.mp4?label=mp4_ld&template=360x576.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1593488985&ssig=mdOYOshVzv&KID=unistore,video",
4478902128368840,Ix6Buz77i,2324962515,LOL英雄联盟视频,卡视野全真模拟卷你扮演Canyon（via上单老祖）#英雄联盟#LLOL英雄联盟视频的微博视频,,,,英雄联盟,16,11,91,2020-03-04 23:49,微博 weibo.com,,"http://f.video.weibocdn.com/002mul4Vgx07BqL4hk0w01041202UTQH0E020.mp4?label=mp4_ld&template=636x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1593488985&ssig=OqbauvIuar&KID=unistore,video",
4478902125151800,Ix6BulCdy,7157611704,必闻电竞BewinEsports,【Deft心系韩国疫情Deft妈妈向公益组织捐款1000万韩币】Deft妈妈发布FB表示：“加油！大韩民国！不要生病，要健康啊孩子们！大邱和庆北由于疫情的严重影响导致很多低收入人群和孩子无法接受到援助，连饭都不能好好吃上，这令人心痛。向儿子传达了情况后他表示想要帮忙。于是我向儿童公益组织捐款了1000万韩币。希望儿子的善行可以带来好的影响，孩子们都能好好吃饭，好好成长，即使是在危险的情况下也能得到保护。”#英雄联盟#英雄联盟,,,,英雄联盟,0,0,3,2020-03-04 23:49,英雄联盟超话,"['http://ww3.sinaimg.cn/large/007OoBM4gy1gcibwvtvcwj30j60asmy7.jpg', 'http://ww4.sinaimg.cn/large/007OoBM4gy1gcibwwonb0j30gi0hhdjt.jpg']",,
4478902032410616,Ix6Bla76U,3170240470,郝刚traching,我就想知道我12连胜为什么就被封号了？系统还查询不到？@英雄联盟,,,英雄联盟,,0,0,0,2020-03-04 23:48,HUAWEI Mate30 Pro 5G,,,
4478542279031311,IwXf5BTsj,3984137294,小时不识月l,@英雄联盟同人影流之主,,,英雄联盟同人,,0,0,0,2020-03-03 23:59,HUAWEI Mate 9,['http://ww3.sinaimg.cn/large/ed791c4ely1gch6kvdglyj22u43acu0y.jpg'],,
4478542257984535,IwXf3xv8P,6042105345,我是大腿快来抱,#LOL大腿##英雄联盟#无情老卡特！秀就完事！L我是大腿快来抱的微博视频,,,,"LOL大腿,英雄联盟",0,0,0,2020-03-03 23:59,微博网页,,"http://f.video.weibocdn.com/uh9FdIy7lx07BoV0sD4Q010412005AJ60E010.mp4?label=mp4_ld&template=360x640.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1593488999&ssig=K91H4vOlPi&KID=unistore,video",
4478542245151303,IwXf2lC5x,3360630554,飞哥玩手游_BroFei,云顶之弈：3星狗头法强1575%，开大瞬间血量破1万，这是怎么做到的？#云顶之弈##英雄联盟#,,,,"云顶之弈,英雄联盟",0,0,0,2020-03-03 23:59,微博 weibo.com,['http://ww4.sinaimg.cn/large/c84f271agy1gch6kjbruvj20hx0cx145.jpg'],,
4478541863774590,IwXeqfPWu,2639472515,我的游戏日常,让你在峡谷中选一只萌宠带回现实，你会选谁英雄联盟,,,,,0,33,43,2020-03-03 23:57,,['http://ww1.sinaimg.cn/large/9d532783gy1gch6iju7k3j20u00kcacx.jpg'],,
4478541687261305,IwXe8usZP,5017337627,溯羽-,#LOL情人节##LOL玩家#“为啥要咱们两个人一起过情人节？”“…不知道。”“等等，是三个。”劫x凯隐x拉亚斯特的俩人一刀【？】的影流情人节@英雄联盟同人,,,英雄联盟同人,"LOL情人节,LOL玩家",10,13,34,2020-03-03 23:56,360安全浏览器,['http://ww3.sinaimg.cn/large/005tyeIrly1gch6i4zkoyj30u00yqe87.jpg'],,
4478541603043848,IwXe0cLQk,5950046050,文弱棚院尝,陪伴我的只有我自己。无论世界变得怎样荒凉、英雄联盟之LPL最强纳尔EDG上单Korol巧遇SKT中单,,九江·沿江商务宾馆,,,0,0,1,2020-03-03 23:56,iPhone客户端,,,
4478541464872038,IwXdMkrrg,2008019507,杨总咩咩哒,#2020LPL#我已为@VG英雄联盟送上奖杯，他是我心中的最强战队，快来和我一起为喜爱的战队加油吧！点击送奖杯↓O2020LPL战队势力榜,,,VG英雄联盟,2020LPL,0,0,0,2020-03-03 23:55,微博体育,,,
4478541003879223,IwXd2gha7,6605402415,游戏主播日爆社,#英雄联盟#骚男满血居然活生生踩地雷踩死？太惨一主播了L游戏主播日爆社的微博视频,,,,英雄联盟,0,0,0,2020-03-03 23:54,微博网页,,"http://f.video.weibocdn.com/gYaYUu02lx07BoaS7Bgc010412004QKV0E010.mp4?label=mp4_ld&template=360x640.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1593488999&ssig=UMvXSq6Tjg&KID=unistore,video",
4478540860770052,IwXcO3ekc,3282105795,我系谭桂林,#英雄联盟封号#我是服了，现在LOL直接封了七天，还不能减刑是最顶的,,赣州·全南县,,英雄联盟封号,0,0,2,2020-03-03 23:53,小米8青春版 潮流旗舰,['http://ww3.sinaimg.cn/large/c3a0f5c3gy1gch6eaazfyj20u01rc75l.jpg'],,
4478540671896066,IwXcv7XfI,2561188157,Mrzoun,#英雄联盟乱封号#才玩了几把云顶之奕就封我七天?连警告也没有?一点提示也没有?举报别人挂机就扣信誉点?吃相能再难看一点?一家独大搞垄断?都你说了算?行，我跟你死磕到底。,,广州·珠江新城,,英雄联盟乱封号,0,13,25,2020-03-03 23:52,小米MIX 2 全面屏手机,,,
4478540495710933,IwXcdnXFP,6179910434,游戏通关宝典,#英雄联盟#话音未落，只见一只螳螂飞天而来L游戏通关宝典的微博视频,,,,英雄联盟,0,1,2,2020-03-03 23:52,微博网页,,"http://f.video.weibocdn.com/2K21I21clx07Bp4RoMEo010412005eeZ0E010.mp4?label=mp4_ld&template=360x640.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1593488999&ssig=Ls0aQIVjf9&KID=unistore,video",
4478540378537031,IwXc1zOS3,5351050924,说给电竞美少女们,投稿：不知道有没有人喜欢拉克丝和塞拉斯的是根据英雄联盟宇宙里面写的，先是看了漫画，然后去看了他们每个人的背景故事跟着写的，借鉴了许多，小学生文笔轻喷,,,,,7,59,169,2020-03-03 23:51,,"['http://ww2.sinaimg.cn/large/005Q8sMYgy1gch6d8bx67j30k00zkdmq.jpg', 'http://ww2.sinaimg.cn/large/005Q8sMYgy1gch6d7va4sj30k00zkaho.jpg', 'http://ww1.sinaimg.cn/large/005Q8sMYgy1gch6d8sq8nj30k00zk7bs.jpg', 'http://ww3.sinaimg.cn/large/005Q8sMYgy1gch6d970g2j30k00zkjyv.jpg', 'http://ww4.sinaimg.cn/large/005Q8sMYgy1gch6d9l9lfj30k00zkjz5.jpg', 'http://ww1.sinaimg.cn/large/005Q8sMYgy1gch6da4kqsj30k00zkn4j.jpg', 'http://ww4.sinaimg.cn/large/005Q8sMYgy1gch6dav57dj30k00zkaho.jpg', 'http://ww2.sinaimg.cn/large/005Q8sMYgy1gch6dbfzyuj30k00zkq7f.jpg']",,
4478540211220419,IwXbL57ub,5122859478,游戏晓酱,国服第一猴：兄弟帮我挡一下大招！2秒钟后让他欲哭无泪！  #英雄联盟#游戏晓酱#LOL#LLOL-英雄联盟视频的微博视频,,,,"英雄联盟,LOL",0,0,0,2020-03-03 23:50,微博 weibo.com,,"http://f.video.weibocdn.com/0041BVNElx07zPR2RmKs010412005Xzd0E010.mp4?label=mp4_ld&template=636x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1593488999&ssig=8gZWnfMKlt&KID=unistore,video",
4478540189982471,IwXbIFSTB,5662942320,小林忆yii,电竞玩家的爱情表达式#英雄联盟##爱情#L小林忆yii的微博视频,,宁波,,"英雄联盟,爱情",0,0,0,2020-03-03 23:50,iPhone客户端,,"http://f.video.weibocdn.com/000cCyFdgx07Bq1tbvlm010412003bdt0E010.mp4?label=mp4_ld&template=360x776.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1593488999&ssig=sxjid5b3sx&KID=unistore,video",
4478540131277001,IwXbD5mcN,6510102186,捞月狗英雄联盟,铁汁们平时在玩游戏的时候是如何分辨出队友或者对面是不是妹纸的呢快点教狗妹几招！最近没车队啦，老规矩，先磕头了，砰砰砰#英雄联盟#,,,,英雄联盟,0,10,3,2020-03-03 23:50,英雄联盟超话,['http://ww2.sinaimg.cn/large/0076zIYaly1gch6c4im76j30dw0dwmxq.jpg'],,
4478540130674604,IwXbD2PuI,5584409473,-_-b兔兔,#自汉化##文科漢化組##火影忍者ol手游#海贼王，龙珠本子，约会大作战，我的英雄学院，一拳超人王者荣耀，O网页链接崩坏学园，少女前线，斗破苍穹，崩坏3，英雄联盟，超神学院，守望先锋，弱音，巡音，初音本子龙珠同人本子动漫,,,,"自汉化,文科漢化組,火影忍者ol手游",0,0,0,2020-03-03 23:50,微博 weibo.com,,,
4478539820975675,IwXb845OH,6013076958,S-harpen,我居然看了好多游戏视频……难以置信英雄联盟好高配看着游戏视频完了有的地方还看不懂我就贼啦子想找爱打游戏的男同学问问，但是大半夜没法问人家当然大白天我也不会问我就是真的快要好奇死了那些都是怎么操作的……我要淡定，丨去睡觉了,,,,,0,2,1,2020-03-03 23:49,백현🍓 Android,,,
4478539816347450,IwXb7qDge,5643761138,小扉间灬,10.3版本还是要靠六影上分！！！L小扉间灬的微博视频,,杭州,,,0,0,0,2020-03-03 23:49,iPhone客户端,,"http://f.video.weibocdn.com/002URfmFgx07Bq1n1YwM01041200aWFV0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=bdef57f06ae52835a2c783ca389e8517&ori=0&ps=1BVp4ysnknHVZu&Expires=1593488999&ssig=nqhurQITaO&KID=unistore,video",
4478539745058452,IwXb0ldVW,6041830442,皇家通关师,【#英雄联盟#】被当工具人怎么办？感情专家周淑怡教你如何对付坏女人#游戏红人秀#L皇家通关师的微博视频,,,,"英雄联盟,游戏红人秀",0,0,4,2020-03-03 23:49,微博网页,,"http://f.video.weibocdn.com/JetLjylXlx07BpGCosnK010412007bsx0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1593488999&ssig=Acn6AMuybZ&KID=unistore,video",
4478179945402247,IwNOGmFn1,5198366541,Lana喝茶不加糖,#O网页链接#游戏工作室招线上陪玩小姐姐各位小姐姐可以先翻我微博再滴滴我！！打一单结一单无技术及声音要求20-30元每小时！！会王者荣耀/和平精英/英雄联盟lol/绝地求生/云顶之弈/都可以不骗人互相尊重！,,,,,0,0,0,2020-03-02 23:59,iPhone X,,,
4478179806933921,IwNOst5Pr,6335225828,喝奶茶才能长高,#2020LPL#我已为@LGD_英雄联盟送上奖杯，他是我心中的最强战队，快来和我一起为喜爱的战队加油吧！点击送奖杯↓O2020LPL战队势力榜,,,LGD_英雄联盟,2020LPL,0,0,1,2020-03-02 23:58,微博体育,,,
4478179681424656,IwNOg5YCk,7348858640,网瘾少女小铁,英雄联盟永不石化看见🐍女就扭头#英雄联盟##lol#L网瘾少女小铁的微博视频,,,,"英雄联盟,lol",0,3,11,2020-03-02 23:58,英雄联盟超话,,"http://f.video.weibocdn.com/000vkYuXgx07Bor5uzqM0104120060iB0E010.mp4?label=mp4_ld&template=360x640.25.0&trans_finger=bdef57f06ae52835a2c783ca389e8517&ori=0&ps=1BVp4ysnknHVZu&Expires=1593489010&ssig=jGJmbS3Qik&KID=unistore,video",
4478179676268224,IwNOfqiEo,7372504260,她是毒药_jac,#2020LPL#我已为@VG英雄联盟送上奖杯，他是我心中的最强战队，快来和我一起为喜爱的战队加油吧！点击送奖杯↓O2020LPL战队势力榜,,,VG英雄联盟,2020LPL,0,0,0,2020-03-02 23:58,微博体育,,,
4478179626001588,IwNOapbhO,6042105345,我是大腿快来抱,#英雄联盟##LOL大腿#这就是王者玩法，天秀对决真的太无情。L我是大腿快来抱的微博视频,,,,"英雄联盟,LOL大腿",0,0,1,2020-03-02 23:58,微博网页,,"http://f.video.weibocdn.com/0nwc2zWblx07BnMOm83e01041200bh9o0E010.mp4?label=mp4_ld&template=360x440.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1593489010&ssig=SU87IDbk6G&KID=unistore,video",
4478179610091889,IwNO90nU5,5387699072,绝地求生飞纵酱,笑笑分析RNGUzi：枣子哥被我完全识破，他听了我的意见肯定是好事！“UZI这个人被窝完全识破，他听了我的意见肯定是好事”“他喜欢玩的英雄虽然他玩得好但是不好赢，他不喜欢玩的英雄他其实也玩的很好但是很好赢！”#英雄联盟超话#【素材来源网络侵权私信删】L电竞小头的微博视频,,,,英雄联盟超话,0,0,0,2020-03-02 23:58,微博视频,,"http://f.video.weibocdn.com/002BhN8tgx07Bor4xMp101041200CPUL0E010.mp4?label=mp4_ld&template=512x352.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1593489010&ssig=%2FzJwCLNQiS&KID=unistore,video",
4478179534547498,IwNO1j50K,5593500756,邓杰的锻造车间,#2020LPL#我已为@VG英雄联盟送上奖杯，他是我心中的最强战队，快来和我一起为喜爱的战队加油吧！点击送奖杯↓O2020LPL战队势力榜,,,VG英雄联盟,2020LPL,0,0,0,2020-03-02 23:57,微博体育,,,
4478179320008839,IwNNG02iz,7372276676,夏末微凉_wta,#2020LPL#我已为@VG英雄联盟送上奖杯，他是我心中的最强战队，快来和我一起为喜爱的战队加油吧！点击送奖杯↓O2020LPL战队势力榜,,,VG英雄联盟,2020LPL,0,0,0,2020-03-02 23:56,微博体育,,,
4478179303593202,IwNNEf4KS,5645032584,Hawthorn_hh,#2020LCK#我已为@GenG_LOL_英雄联盟送上奖杯，他是我心中的LCK的最强战队，快来和我一起为喜爱的LCK战队加油吧！点击送奖杯↓O2020LCK战队势力榜,,,GenG_LOL_英雄联盟,2020LCK,0,0,0,2020-03-02 23:56,微博体育,,,
4478179278688751,IwNNBAsl9,5653746155,秋少年QAQ,吸蓝刀不比岚切香吗？#英雄联盟#,,,,英雄联盟,1,0,0,2020-03-02 23:56,iPhone客户端,['http://ww3.sinaimg.cn/large/006aCxE7ly1gcg0vqd9c5j30n01ds49u.jpg'],,
4478179274470830,IwNNBiL4a,7329450535,电竞24小时,西部魔影也能玩的这么快乐【#英雄联盟##英雄联盟最佳电竞#】L电竞24小时的微博视频,,,,"英雄联盟,英雄联盟 最佳电竞",2,8,10,2020-03-02 23:56,微博云剪,,"http://f.video.weibocdn.com/shXL9BEqlx07BnJPahlC010412003URm0E010.mp4?label=mp4_ld&template=360x640.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1593489010&ssig=7byEd8XKLY&KID=unistore,video",
4478179014361192,IwNNbiixO,7372504244,疑是淫河落九天_ftp_98726,#2020LPL#我已为@VG英雄联盟送上奖杯，他是我心中的最强战队，快来和我一起为喜爱的战队加油吧！点击送奖杯↓O2020LPL战队势力榜,,,VG英雄联盟,2020LPL,0,0,0,2020-03-02 23:55,微博体育,,,
4478178854629788,IwNMVjqq0,5378390513,昵称叫做笑揽清溪月,最近又开始打英雄联盟了，这个被我删了下下了又删得有几十次的游戏。开始喜欢打大乱斗了🙈,,,,,0,0,0,2020-03-02 23:55,荣耀20,,,
4478178648724862,IwNMAABJA,6647318585,emmmmmmmyyyyyy,#2020LPL#我已为@eStar英雄联盟分部送上奖杯，他是我心中的最强战队，快来和我一起为喜爱的战队加油吧！点击送奖杯↓O2020LPL战队势力榜,,,eStar英雄联盟分部,2020LPL,0,3,0,2020-03-02 23:54,微博体育,,,
4478178632411929,IwNMza7s5,3855364377,橙小冰binggo,统一回复：不要登陆别人的appleid小心被骗！云顶之弈手游iOS外服应该过几天就公测了（国服未知），拳头邮件激活码只能用一次，和appleid绑定的，转发邮件也没用。唯一方法：去澳服注册，等待拳头发送邮件用激活码在TestFlight里激活，或者登陆有测试资格的appleid。#云顶之弈#英雄联盟,,,,云顶之弈,2,23,19,2020-03-02 23:54,英雄联盟超话,['http://ww4.sinaimg.cn/large/e5cc3119gy1gcg0rqnt5xj20u01efdks.jpg'],,
4478178506919343,IwNMmt22j,5706545907,易瞳瞳infun,#2020LPL#我已为@VG英雄联盟送上奖杯，他是我心中的最强战队，快来和我一起为喜爱的战队加油吧！点击送奖杯↓O2020LPL战队势力榜,,,VG英雄联盟,2020LPL,0,0,0,2020-03-02 23:53,微博体育,,,
4478178347261930,IwNM6ut9U,7294338243,扑通扑通哈特比特,#2020LPL#我已为@VG英雄联盟送上奖杯，他是我心中的最强战队，快来和我一起为喜爱的战队加油吧！点击送奖杯↓O2020LPL战队势力榜,,,VG英雄联盟,2020LPL,0,0,0,2020-03-02 23:53,微博体育,,,
4478178304785644,IwNM2k4XO,7348858640,网瘾少女小铁,英雄联盟小法：你法杖里面是核弹吗？#英雄联盟##lol#L网瘾少女小铁的微博视频,,,,"英雄联盟,lol",0,1,1,2020-03-02 23:52,英雄联盟超话,,"http://f.video.weibocdn.com/000oXFXmgx07BoqIuUgL010412001PPO0E010.mp4?label=mp4_ld&template=360x640.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1593489010&ssig=iHd7ze%2BHDT&KID=unistore,video",
4478178209081436,IwNLSC6uM,7400219008,同梦电竞,最强adc#英雄联盟#UZIVN细节操作，精彩操作，搞笑视频，尽在同梦电竞投稿邮箱：852712212@qq.comL同梦电竞的微博视频,,,qq,英雄联盟,0,0,0,2020-03-02 23:52,专业版微博,,"http://f.video.weibocdn.com/allb0wlGlx07BoqGUfy801041200d2Sw0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=bdef57f06ae52835a2c783ca389e8517&ori=0&ps=1BVp4ysnknHVZu&Expires=1593489010&ssig=S58%2B2L%2FqZa&KID=unistore,video",
4477817498992496,IwEo5BJmg,6085757696,畅游召唤师峡谷,【#英雄联盟#】欧服第一遇上韩一亚索！给大家表演一波什么叫铁头娃L畅游召唤师峡谷的微博视频,,,,英雄联盟,0,0,1,2020-03-01 23:59,微博网页,,"http://f.video.weibocdn.com/YwUvuoWvlx07BmO4MptC010412008YBk0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1593489024&ssig=fk3MiIWGfJ&KID=unistore,video",
4477817305221984,IwEnMlUty,5387699072,绝地求生飞纵酱,Theshy大型真香现场：“我对五杀没有什么欲望”#英雄联盟超话#【素材来源网络侵权私信删】L电竞小头的微博视频,,,,英雄联盟超话,0,0,0,2020-03-01 23:58,微博视频,,"http://f.video.weibocdn.com/002nGXAlgx07BmQckZPp01041200e42P0E010.mp4?label=mp4_ld&template=508x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1593489024&ssig=rmzPvaEXRf&KID=unistore,video",
4477816978438066,IwEnfzp7Q,6042105345,我是大腿快来抱,#英雄联盟##LOL大腿#真的希望有些人不要再侮辱这个英雄了，不配真的！L我是大腿快来抱的微博视频,,,,"英雄联盟,LOL大腿",1,1,4,2020-03-01 23:57,微博网页,,"http://f.video.weibocdn.com/lL2Xukttlx07BkVirRwI010412006DSh0E010.mp4?label=mp4_ld&template=360x640.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1593489024&ssig=f2DvOnW1UC&KID=unistore,video",
4477816839831956,IwEn1FfJW,6468421833,游戏赛事菌,英雄联盟#英雄联盟#这才是好队友L游戏那个迪摘啊的微博视频,,,,英雄联盟,0,5,1,2020-03-01 23:56,英雄联盟超话,,"http://f.video.weibocdn.com/0035BGcjgx07BmQ4orIj010412007rGK0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1593489024&ssig=F82GSPUUR1&KID=unistore,video",
4477816722580465,IwEmQaPip,6085757700,游戏动感地带,#英雄联盟#帅气的铁铠冥魂-莫德凯撒，为你痴迷！L游戏动感地带的微博视频,,,,英雄联盟,0,0,0,2020-03-01 23:56,微博网页,,"http://f.video.weibocdn.com/oBuCUbNBlx07BiCV0MDC0104120016eb0E010.mp4?label=mp4_ld&template=360x640.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1593489024&ssig=9%2F%2BANa9I%2Fu&KID=unistore,video",
4477816697112689,IwEmNtQkN,6815651755,念久成疾4530T,【英雄联盟官方出品手机APP移动乐享LOL】腾讯超人气MOBA《英雄联盟》正式推出《掌上英雄联盟》app，四大专属功能开辟LOL新战场，让你动动拇指就能查看好友在线状态，与游戏好友在线沟通，同时，还可以查看好友战绩以及最新的官方首发资讯。,,宣城,,,0,0,1,2020-03-01 23:55,iPhone客户端,,,
4477816559264322,IwEmzCS4y,7292352450,用户7292352450,我正在快手看英雄联盟-追风少年的直播，一起来看！#记录世界记录你#O英雄联盟-追风少年的快手直播,,,,记录世界 记录你,0,0,0,2020-03-01 23:55,快手,,,
4477816529560257,IwEmwE73H,2390616190,成全也要有咸鱼梦,英雄联盟云顶之弈10.2.&3#云顶之奕#图一：六法四海终于如愿以偿体会到一次三星小法毁天灭地的样子！！！图二：极地剧毒凑最多的羁绊，挨最毒的打～,,,,云顶之奕,1,0,2,2020-03-01 23:55,OnePlus 6T,"['http://ww1.sinaimg.cn/large/8e7de87egy1gcev3dtpquj20u00u0khm.jpg', 'http://ww1.sinaimg.cn/large/8e7de87egy1gcev3ebbp9j20u00u0e5q.jpg']",,
4477816353247740,IwEmfdCSU,5266209156,野生的joki君,#2020LPL#我已为@VG英雄联盟送上奖杯，他是我心中的最强战队，快来和我一起为喜爱的战队加油吧！点击送奖杯↓O2020LPL战队势力榜,,,VG英雄联盟,2020LPL,0,0,0,2020-03-01 23:54,微博体育,,,
4477816332605963,IwEmdaVVF,5354319105,毅昂楊不是YanG,#lol卡顿##英雄联盟长时间卡顿#3月1日完23点50分进行的一把无限乱斗比赛，多次短期的卡顿，一直在卡顿，但是原本要输卡着卡着就赢了哈哈哈哈哈哈哈啊哈哈，感谢拳头！！！,,,,"lol卡顿,英雄联盟长时间卡顿",0,0,0,2020-03-01 23:54,iPhone客户端,,,
4477816219142669,IwEm1Cmqp,5688192392,不停生长的风阿,卢本伟开哥还在打英雄联盟吗？,,,,,0,0,6,2020-03-01 23:54,卢本伟超话,,,
4477815996787998,IwElFstRQ,2399329045,可爱本爱hwh,#2020LPL#我已为@LGD_英雄联盟送上奖杯，他是我心中的最强战队，快来和我一起为喜爱的战队加油吧！点击送奖杯↓O2020LPL战队势力榜,,,LGD_英雄联盟,2020LPL,0,0,1,2020-03-01 23:53,微博体育,,,
