id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4460403251475586,IplmB6bRM,6015738053,醉言言言_,看来有一些东西还是要说清楚点搞声1最爱🐑和🐕不端水dw不要来找我cp：xfgzwqyphsp不可拆ycfshxchszzf随缘磕磕‼️‼️‼️雷区：❌y晰y❌cjyy❌昱j小羊xe脾气很好但请不要踩我的雷声2看过一遍不怎么搞随缘磕yyjq—————————分割线————————湖外小墙头内娱：创8/王老师/希林韩娱：妈木/墨团粉izone小羽毛❗️不搞男团雷区：bjyx/xz打游戏：jx3玩家目前a了高考完换台新电脑回来音游玩家手游只玩音游以下是看剧记录古早观看：剧院魅影猫妈妈咪呀中文版（都不记得是啥时候看的因为那时候还很小）𝟏𝟕𝟎𝟏𝟏𝟑莫扎特见到乌豆啦！𝟏𝟗𝟎𝟐𝟐𝟒摇滚学校𝟏𝟗𝟎𝟓𝟏𝟏叶甫盖尼·奥涅金（话剧）𝟏𝟗𝟎𝟔𝟐𝟗长腿叔叔（见到小高啦）𝟏𝟗𝟎𝟕𝟐𝟕巴黎圣母院𝟏𝟗𝟎𝟖𝟏𝟒你眼里的蓝巡演（小高小黄都见到了太甜了）𝟏𝟗𝟏𝟎𝟎𝟑摇滚红与黑𝟐𝟎𝟎𝟏𝟎𝟒𝐅𝐥𝐚𝐦𝐞𝐬𝐠𝟕生日快落𝟐𝟎𝟎𝟏𝟏𝐃𝐫𝐞𝐚𝐦𝐠𝐢𝐫𝐥𝐬疫情后第一场𝟐𝟎𝟎𝟓𝟐𝟗魔女宅急便O网页链接已有票的还有几部待编辑,,,,,0,0,7,2020-01-13 22:41,天才高中生iPhone XS Max,['http://ww1.sinaimg.cn/large/006z7qh7gy1gfhhul8b9mj30k00h3q5c.jpg'],,
4460398444937380,IpleQkIra,7348078339,心安唯念,03年SARS在2月份出现疫情，压到4月份由时任卫生部长张文康公开“辟谣”说非典已得到有效控制，后在国际压力下政府才被迫公开了SARS真实防治工作的情况，张文康和北京市副市长孟学农被免职。@健康中国@健康武汉官微,,万宁,"健康中国,健康武汉官微",,0,1,6,2020-01-13 22:22,HUAWEI P20,,,
4460397047994085,IplcAxxCR,3016279172,陕西城市,【#武汉卫健委再通报肺炎情况#：治愈1例无新增病例】1月13日，湖北武汉卫健委通报称，治愈出院1例新型冠状病毒感染的肺炎病例。1月12日0—24时，无新增病例，无新增死亡病例报告。截至目前，武汉市累计报告新型冠状病毒感染的肺炎病例41例，已治愈出院7例，在治重症6例，死亡1例，其余患者病情稳定。#武汉肺炎事件#（新京报我们视频）L新京报我们视频的秒拍视频,,,,"武汉卫健委再通报肺炎情况,武汉肺炎事件",0,0,0,2020-01-13 22:16,Redmi Note 8 Pro四摄,,"http://miaopai.video.weibocdn.com/001NmQ7xlx07A88eqJnG01041200fcDr0E013.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1593418561&ssig=aA1ouip1ys&KID=unistore,video",
4460395089928578,Ipl9qFESm,6051819904,月童财经新闻,匈牙利全国食物安全局（NEBIH）周一（13日）说，匈牙利西北部一间火鸡农场出现H5N8禽流感病毒菌株。当局说，为了不让病毒扩散开来，他们必须宰杀该农场的超过5万只火鸡，并采取其他的预防措施。不过，这个农场将会获得政府的赔偿金。当局说，这个病毒同匈牙利2016年爆发的H5N8型禽流感疫情非常相似。另外，位于匈牙利北部的国家斯洛伐克（Slovakia）一个散养家禽上周五也出现相同的菌株。不过，当局说，匈牙利的家禽产品仍可安全食用。当局说，匈牙利也会实施严格的运输措施，以防病毒扩散，并表示，H5N8目前还未传到人类。,,,,,0,0,1,2020-01-13 22:08,微博 weibo.com,,,
4460394058308696,Ipl7LyRte,2294234882,旅行健康网,【2019年12月份甘肃省法定传染病疫情公布】2019年12月，全省无甲类传染病报告，乙、丙类传染病报告21种13512例，死亡11例。其中乙类传染病13种4988例，死亡11例；丙类传染病8种8524例，无死亡病例。全省报告发病数居前五位的乙类传染病是病毒性肝炎、肺结核、梅毒、猩红热、布病，占乙类传染病发病总数的91.28%；报告发病数居前五位的丙类传染病是其它感染性腹泻病、流行性感冒、流行性腮腺炎、手足口病、风疹，占丙类传染病发病总数的99.10%。,,,,,0,0,0,2020-01-13 22:04,360安全浏览器,,,
4460393588409366,Ipl70zhEW,2294234882,旅行健康网,【湖南省2019年12月法定报告传染病疫情总体信息】甲类传染病无病例报告。乙类传染病报告19031例，病例数居前5位的为乙型病毒性肝炎、肺结核、梅毒、丙型病毒性肝炎、猩红热，合计占比94%。无传染性非典型肺炎、脊髓灰质炎、人感染高致病性禽流感、炭疽、白喉、新生儿破伤风和人感染H7N9禽流感病例报告。丙类传染病报告169527例，病例数居前3位的为流行性感冒、手足口病、其它感染性腹泻病，合计占比99%。,,,,,0,0,0,2020-01-13 22:02,360安全浏览器,,,
4460393345158361,Ipl6ClDVn,2294234882,旅行健康网,【2019年12月江西省法定报告传染病疫情】2019年12月1日至12月31日，全省共报告法定传染病19679例，死亡56人，其中艾滋病死亡47人，肺结核死亡7人，狂犬病死亡2人。其中，甲类传染病鼠疫、霍乱无发病、死亡报告。乙类传染病中传染性非典型肺炎、脊髓灰质炎、人感染高致病性禽流感、炭疽、流行性脑脊髓膜炎、白喉、新生儿破伤风、钩端螺旋体病、人感染H7N9禽流感无发病、死亡报告，其余17种传染病共报告发病8965例，死亡56人。报告发病数居前5位的病种依次为病毒性肝炎、肺结核、梅毒、淋病、艾滋病，占乙类传染病报告病例总数的97%。同期，丙类传染病中斑疹伤寒、黑热病、包虫病、丝虫病无发病、死亡报告，其余7种传染病共报告发病10714例，无死亡报告。报告发病数居前3位的病种依次为流行性感冒、其它感染性腹泻病、手足口病，占丙类传染病报告病例总数的94%。,,,,,0,0,0,2020-01-13 22:01,360安全浏览器,,,
4460390396084040,Ipl1RpwJG,5863565662,兰州交警指挥中心,#武汉不明原因肺炎导致1人死亡#【动画科普冠状病毒，做好日常防护措施不必惊慌】武汉病毒性肺炎疫情引发社会广泛关注，经过专家组病原检测，病原体初步判定为新型冠状病毒。而在2002年的非典SARS，2012年的中东呼吸综合征，也是由冠状病毒感染引发。冠状病毒是一类主要引起呼吸道、肠道疾病的病原体，整个病毒颗粒就像一顶帝王的皇冠，因此得名“冠状病毒”。那么，冠状病毒是什么？有什么特点？新型病毒传人吗？在流感高发季，我们应该如何预防被感染？#专家解读武汉不明原因肺炎#LN视频的微博视频,,,,专家解读武汉不明原因肺炎,6,0,10,2020-01-13 21:50,微博 weibo.com,,"http://f.video.weibocdn.com/003gQgMclx07A1SOClkY01041200iEOv0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=bdef57f06ae52835a2c783ca389e8517&ori=0&ps=1BVp4ysnknHVZu&Expires=1593418561&ssig=CZgzIctT88&KID=unistore,video",
4460058093713235,IpcnTfzYT,1954265617,兰州公安交警,#武汉不明原因肺炎导致1人死亡#【[话筒]动画科普冠状病毒，做好日常防护措施不必惊慌[并不简单]】武汉病毒性肺炎疫情引发社会广泛关注，经过专家组病原检测，病原体初步判定为新型冠状病毒。而在2002年的非典SARS，2012年的中东呼吸综合征，也是由冠状病毒感染引发。冠状病毒是一类主要引起呼吸道、肠道疾病的病原体，整个病毒颗粒就像一顶帝王的皇冠，因此得名“冠状病毒”。那么，冠状病毒是什么？有什么特点？新型病毒传人吗？在流感高发季，我们应该如何预防被感染？#专家解读武汉不明原因肺炎#LN视频的微博视频,,,,专家解读武汉不明原因肺炎,0,0,3,2020-01-12 23:49,微博云剪,,"http://f.video.weibocdn.com/003gQgMclx07A1SOClkY01041200iEOv0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=bdef57f06ae52835a2c783ca389e8517&ori=0&ps=1BVp4ysnknHVZu&Expires=1593418569&ssig=hz2%2BjVfj5M&KID=unistore,video",
4460054969279792,IpciQCW64,2316120457,大吃货小球球,专家称系新型冠状病毒武汉不明原因的病毒性肺炎疫情病原学鉴定取得初步进展O专家称系新型冠状病毒武汉不明原因的病毒性肺炎疫情病原学鉴定取得初步进展,,,,,0,0,0,2020-01-12 23:37,学习强国客户端,['http://ww3.sinaimg.cn/large/8a0d3189gy1gau7ckyig5j20460460sl.jpg'],,
4460043967282026,Ipc16uyo2,1662407481,吉林台郝峰,#武汉市卫健委通报肺炎疫情情况#武汉卫健委：仍有717名新型冠状病毒密切接触者接受医学观察O武汉卫健委：仍有717名新型冠状病毒密切接触者接受医学观察,,,,武汉市卫健委通报肺炎疫情情况,0,0,2,2020-01-12 22:53,,['http://ww1.sinaimg.cn/large/63165339ly1gau62rcr3nj20hs096aan.jpg'],,
4460040100213601,IpbUS0Tzb,5340984385,瑜瑜瑜瑜瑜呀_,袁昊公益曾记否，洪水像猛兽一样扑来时，是一颗颗舍生忘死的爱心救出了危楼与树梢上凄声呼救的老人与孩童;烈火咬噬着高楼大厦时，是一颗颗奋不顾身的爱心英勇地扑进火海，保住了千百家的财产与人身安全;在非典疫情弥漫电视萤屏时，是一颗颗纯洁无瑕的爱心冲向了没有硝烟的战场，救出了一个又一个垂危的生命……,,,,,0,9,12,2020-01-12 22:38,袁昊公益超话,['http://ww3.sinaimg.cn/large/005Pse1rgy1gau5n47309j30vc148npd.jpg'],,
4460037734425156,IpbR3izbu,2686146913,_六个核桃,2020年第一个愿望：今年要去看海🌊2020年第二个愿望：疫情过后要回一趟兰州吃大胡子面片喝甜胚子奶茶🥤2020年第三个愿望：生日的时候去纹身还要送自己一支百利金奶咖,,,,,0,8,1,2020-01-12 22:28,小张的iPhone X,,,
4460036983858210,IpbPQgbHc,2718547711,健康陇南,#健康发布#【中国将与世界卫生组织分享新型冠状病毒基因序列信息】武汉不明原因的病毒性肺炎疫情受到各界广泛关注，为维护全球卫生安全，中国将与世界卫生组织分享武汉不明原因的病毒性肺炎病例中检测到的新型冠状病毒基因序列信息。,,,,健康发布,1,0,1,2020-01-12 22:25,荣耀V20 4800万3D相机,['http://ww2.sinaimg.cn/large/a209beffly1gau5a7qipwj21jk0nk7bb.jpg'],,
4460036606991373,IpbPetkM5,2101556644,剪瞳somnus,昨夜做了一个恐怖的梦可能是因为前几天看了武汉不明原因肺炎的新闻梦里这种新型肺炎病大面积爆发，大有当年SARS传播的恐怖感。梦境里我一直被恐惧感染的感觉包围着。我和一位朋友被困在一所学校，从空中俯瞰，操场上陈列着一具具被感染者，数量庞大。那景象真是太恐怖了。为防止疫情扩散，学校被封锁了，我们出不去。那所学校只有一个正门，背面靠山，于是我们躲进了山里，开始了逃亡之旅。就在我们走投无路之时，竟然遇到了一位我的高中同学，他带我们走了一条不易察觉的小路，转过几个弯，就是另外一番境界，有一种柳暗花明又一村的感觉。我们抵达了一个村子，那里居住的人就像陶渊明笔下在桃花源避世的人。梦境到这里戛然而止了。因为我被小宝子的哼唧声拉回了现实。话说，我每次做噩梦都不知道老公跑哪里去了梦里只有我自己在那里害怕,,,,,2,1,1,2020-01-12 22:24,前置双摄vivo X9,,,
4460028830314144,IpbCH1jIQ,2645919730,想个网名好难啊,#武汉市卫健委通报肺炎疫情情况#鲁抗医药sh600789武汉市卫生健康委员会1月12日消息，2020年1月11日0—24时，武汉市无新增新型冠状病毒感染的肺炎病例，治愈出院4例，无新增死亡病例报告。截至目前，武汉市累计报告新型冠状病毒感染的肺炎病例41例，已治愈出院6例，在治重症7例，死亡1例，其余患者病情稳定，患者均在武汉市定点医疗机构接受隔离治疗。累计追踪密切接触者763人，已解除医学观察46人，尚在接受医学观察717人，密切接触者中，没有发现相关病例。,,,,武汉市卫健委通报肺炎疫情情况,0,0,1,2020-01-12 21:53,微博 weibo.com,,,
4460028339508196,IpbBTDTw0,3276483995,bhzdnl,澳洲大火尸体那么多，如果后面下雨的话，不及时做防疫和尸体处理，分分钟疫情蔓延。。。,,,,,0,0,0,2020-01-12 21:51,最喜欢的Android,,,
4460028251307262,IpbBL5u4S,2615417307,凤凰网,【#深圳出现一例重症肺炎病例#卫健委：与武汉近期肺炎无关联】11日上午，深圳市蛇口人民医院收治了一名女性患者，41岁，印度籍，系深圳某国际学校老师。患者此前咳嗽1周，发热2天，入院后出现严重呼吸衰竭。11日下午16时，患者被转入南山区人民医院重症医学科(ICU)救治。12日，深圳卫健委微博转发“关于南山区人民医院收治一例重症肺炎病例的情况说明”，指出该病例与武汉近期报告的不明原因肺炎疫情没有关联。O深圳出现一例重症肺炎病例深圳卫健委：与武汉近期肺炎无关联,,,,深圳出现一例重症肺炎病例,127,166,757,2020-01-12 21:51,微博 weibo.com,['http://ww3.sinaimg.cn/large/9be419dbly1gau47hvqfij20fa0w8gom.jpg'],,
4460026024539590,Ipbyaj2Xc,1449154632,yzy2565,武汉新型冠状病毒基因序列正式公布和SARS病毒相似度较高电子显微镜武汉不明原因的病毒性肺炎疫情病原学鉴定传来重要进展。据央视网报道，截至1月7日21时，实验室检出一种新型冠状病毒，获得该病毒的全基因组序列，经核酸检测方法共检出新型冠状病毒阳性结果15例，从1例阳性病人样本中分离出该病毒，电镜下呈现典型的冠状病毒形态。病原检测结果初步评估专家组认为，本次不明原因的病毒性肺炎病例的病原体初步判定为新型冠状病毒。对该病毒的深入了解需要进一步科学研究。,,成都·锦江城市花园2期,,,0,0,0,2020-01-12 21:42,iPhone客户端,['http://ww4.sinaimg.cn/large/56605848gy1gau40wi9ypj20c808i75o.jpg'],,
4460025969525336,Ipby4DXYs,6818126479,沧桑的6叔,深圳卫健委：南山区人民医院收治一例重症肺炎病例与武汉肺炎疫情没有关联。大家千万不要YY[摊手],,,,,0,0,6,2020-01-12 21:41,微博国际版,,,
4460025273698209,IpbwXfw4x,6911155211,第二杯奶昊半价2013,就武汉不明原因的病毒性肺炎疫情病原学鉴定进展问题，专家组认为，本次不明原因的病毒性肺炎病例的病原体初步判定为新型冠状病毒。O网页链接,,,,,0,0,0,2020-01-12 21:39,科普中国,,,
4460022358744392,IpbsfAGOA,7344184293,健康武汉官微,专家解读不明原因的病毒性肺炎最新通报问：本次疫情病例是怎样诊断的？答：根据患者临床表现、流行病学史和病原学检测结果综合研判。问：本次疫情病例临床表现上有什么特点？答：临床表现为发热、乏力等全身症状，伴有干咳，住院患者呼吸困难较为常见。绝大多数患者入院时生命体征大致平稳。问：目前出现一例死亡病例，具体是什么情况？答：患者为男性，61岁，因呼吸衰竭、重症肺炎入院，同时患有腹部肿瘤及慢性肝病。该患者常年在武汉市华南海鲜市场采购货物。入院后给予对症支持、抗感染、呼吸机辅助呼吸、持续ECMO体外生命支持等治疗后，症状无好转，于2020年1月9日晚心跳停止，经抢救无效死亡。病原学检测结果提示新型冠状病毒核酸阳性。死亡诊断为重症肺炎，急性呼吸窘迫综合征（重度），脓毒性休克，多器官功能衰竭，严重酸碱代谢紊乱，肝硬化。直接死亡原因为呼吸循环衰竭。问：通报中说“自2020年1月3日以来未发现新发病例”，这意味着什么？答：根据国家、省市专家的流行病学调查，这次武汉不明原因的病毒性肺炎病例发病全部在2019年12月8日到2020年1月2日之间。自2020年1月3日以后，临床和流行病学调查显示，没有发现新感染发病的病人。问：如何理解“未发现明确的人传人证据”？答：根据国家、省市专家的流行病学调查显示，这次武汉不明原因的病毒性肺炎病例大部分都有华南海鲜市场暴露史，目前没有发现明确的人传人证据。我们还在进一步开展流行病学调查和相关的实验室检验检测。另外，截止目前所有密切接触者包括医务人员都未发现相关病例。（武汉市卫生健康委员会）,,,,,6,2,7,2020-01-12 21:27,iPhone客户端,['http://ww3.sinaimg.cn/large/00811rPngy1gau3loyujlj30u01974ih.jpg'],,
4460019837375620,IpbobuWJC,3569193894,贵州省未成年犯管教所,#工作动态#【回望2019|高墙内的那抹白色，为你讲述这一年的加减乘除】医院在所党委的正确领导下，按照“切实提高罪犯生活保障水平，切实提高罪犯医疗救治水平；最大限度地降低罪犯狱内发病人数，最大限度地降低罪犯狱内因病死亡人数；无重大疫情，无重大食品安全事件发生”的总体目标，充分发挥自身职能作用，进一步提高监狱医疗保障水平，为监管改造秩序的安全稳定保驾护航。@贵州监狱@贵州司法@中国长安网@贵州长安网@黔南同城@龙洋网@四川监狱@天津普法@贵州省都匀监狱@贵州省安顺监狱@贵州省福泉监狱@贵州省司法警察医院@贵州省兴义监狱@贵州省宁谷监狱@贵州省凯里监狱@贵州省轿子山监狱@贵州省太平监狱@贵州省王武监狱@贵州省第二女子监狱@贵州省平坝监狱@贵州省白云监狱@贵州省桐州监狱@贵州省广顺监狱@贵州省海安监狱@贵州遵义监狱@贵州省北斗山监狱@贵州省兴义监狱O【回望2019|高墙内的那抹白色，为你讲述这一年的加减乘除】,,,"贵州监狱,贵州司法,中国长安网,贵州长安网,黔南同城,龙洋网,四川监狱,天津普法,贵州省都匀监狱,贵州省安顺监狱,贵州省福泉监狱,贵州省司法警察医院,贵州省兴义监狱,贵州省宁谷监狱,贵州省凯里监狱,贵州省轿子山监狱,贵州省太平监狱,贵州省王武监狱,贵州省第二女子监狱,贵州省平坝监狱,贵州省白云监狱,贵州省桐州监狱,贵州省广顺监狱,贵州省海安监狱,贵州遵义监狱,贵州省北斗山监狱",工作动态,36,30,29,2020-01-12 21:17,微博 weibo.com,,,
4459694926014439,Ip2W8peD5,7340263180,用户7340263180,专家称系新型冠状病毒武汉不明原因的病毒性肺炎疫情病原学鉴定取得初步进展O专家称系新型冠状病毒武汉不明原因的病毒性肺炎疫情病原学鉴定取得初步进展,,,,,0,0,0,2020-01-11 23:46,学习强国客户端,['http://ww1.sinaimg.cn/large/0080KZLCly1gat1zy2sh7j3046046glg.jpg'],,
4459694653571699,Ip2VHeZa3,6557038516,股市孟献涨,#日本冲绳再现猪瘟疫情#又是猪瘟，什么时候能出猪瘟疫苗,,,,日本冲绳再现猪瘟疫情,0,0,0,2020-01-11 23:45,柚子论股Android,,,
4459694359553328,Ip2VdE5fW,2175349040,大马头条新闻,［双胞胎染流感1人死］淡马鲁一对1岁的双胞胎姐妹去年双双感染A型流感病毒，其中一人在上个月逝世。这对双胞胎姐妹去年双双感染A型流感病毒，其中一人在上个月不治身亡，另一人还在与病魔搏斗中。调查显示，两姐妹只去过两个地方，即托儿所和一家超市。经检验，托儿所内并没有人感染此病毒，因此当局怀疑两人是在超市被外籍员工传染。当局目前尚在追查感染源头。彭亨卫生局表示，当地的疫情目前仍在控制范围内，淡马鲁的死亡病例为单独个案。,,,,,0,0,0,2020-01-11 23:44,微博国际版,['http://ww4.sinaimg.cn/large/81a93130gy1gat1xn6zzpj211q0gdwh2.jpg'],,
4459691926621004,Ip2RirMqo,7235075999,交易居间资讯,据央视新闻：武汉不明原因的病毒性肺炎疫情受到各界广泛关注，为维护全球卫生安全，中国将与世界卫生组织分享武汉不明原因的病毒性肺炎病例中检测到的新型冠状病毒基因序列信息。,,,,,0,0,0,2020-01-11 23:34,微博 weibo.com,,,
4459690643682077,Ip2PefrSl,1389537561,都市时报,【中国将与世卫组织分享新型冠状病毒基因序列信息】记者11日从国家卫生健康委员会了解到，武汉不明原因的病毒性肺炎疫情受到各界广泛关注，为维护全球卫生安全，中国将与世界卫生组织分享武汉不明原因的病毒性肺炎病例中检测到的新型冠状病毒基因序列信息。（记者陈聪）,,,,,0,1,2,2020-01-11 23:29,iPhone客户端,['http://ww1.sinaimg.cn/large/52d2a919gy1gasy10q6taj20bt07dk7w.jpg'],,
