id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4473105617541480,IuFOhvDSM,2717998533,平安丰都,#南都直播#【宅家体育课第1课：学会深蹲、沙发蹲，蹲出翘臀】钟南山说过“锻炼就像吃饭一样，是生活的一部分”。南都“宅家体育课”邀请Crossfit教练Jason和Luna，教小伙伴们一系列就“家”取材、简单易学的健身动作。一起来锻炼，让宅家的日子多一分乐趣。L南方都市报的微博视频.,,,,南都直播,0,0,1,2020-02-17 23:55,窗 - 魅族 PRO 7,,"http://f.video.weibocdn.com/lZQPHwEllx07B5oXTb4Q01041201qGbK0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1593440390&ssig=OWt38JGEQ%2B&KID=unistore,video",
4473105575284949,IuFOdmaR7,2280441847,马春林-安果诺AGN,钟南山领衔专家组认为磷酸氯喹对新冠肺炎有疗效！目前血浆治疗对重症和危重症非常有效O钟南山领衔专家组认为磷酸氯喹对新冠肺炎有疗效！目前血浆治疗对重症和危重症非常有效,,,,,0,0,0,2020-02-17 23:55,iPhone X,,,
4473105567531315,IuFOcvBeP,2326300447,沙伟臣绘画教学,虽然校考被延期，很多事情都搁置了，但也不要放松自己，要持续的锻炼自己，不要忘记你的梦想啊，不要忘记初心啊，谁在这个时期坚持下来谁才有资格考入美术学院。---来自非典时期参加高考的人的忠告#钟南山新冠肺炎疫情有望4月前结束#,,,,钟南山 新冠肺炎疫情有望4月前结束,4,2,16,2020-02-17 23:55,iPhone 11 Pro Max,['http://ww4.sinaimg.cn/large/8aa8871fly1gbzu08jgfqj20e90lcgol.jpg'],,
4473105517285249,IuFO7uze1,1376489555,嵇山行,#腾讯新闻#钟南山：2月中下旬全国病例数将达到峰值武汉仍未完全制止人传人O钟南山：2月中下旬全国病例数将达到峰值武汉仍未完全制止人传人来自@腾讯新闻,,,腾讯新闻,腾讯新闻,0,0,0,2020-02-17 23:55,腾讯新闻客户端,['http://ww4.sinaimg.cn/large/520b9053ly1gbzu6jrxtuj20hs0a03z6.jpg'],,
4473105495592432,IuFO5nsQw,70769772,太乙亘0956,"美国参议员竟称新冠病毒可能来自中国生物战计划，驻美大使崔天凯回应：疯狂至极！#中国加油！##钟南山##我和我的祖国##朱一龙我和我的祖国##抗击疫情##疫情全知道##不由自主哼起我和我的祖国##美国##我爱你中国##我爱你,中国##中国花游完美演绎我爱你中国##中国我爱你##疫情全知道##我爱你中国##我爱你中国##中国加油##为中国加油##加油中国加油武汉##武汉加油,中国加油##武汉加油中国加油##武汉你好吗##武汉日记##正能量##武汉市委书记回应歧视湖北人##天将降大任于中华##武汉加油##日本##直击##新型冠状病毒##鄠邑区##鄠邑乡党##鄠邑正能量##美丽鄠邑##关注扶贫助力攻坚##武汉加油##新型冠状病毒##抗击肺炎##新闻启示录##黑龙江##吉林新闻##哈尔滨新闻##新疆##塔里木##北京##天津生活##河北##燕京##贵州##云南##西藏##陕西身边事##西安##甘肃##青海##山西##河南##浙江##湖北##山东##四川##广西##福建##广东##两广两湖##广州##从化##齐齐哈尔##安徽##上海##浙江##江苏##安徽##江西##桂林##湖南##香港##内蒙古##宁夏##义乌##深圳##南京##南昌##辽宁#L太乙亘0956的微博视频",,西安,,"中国加油！,钟南山,我和我的祖国,朱一龙我和我的祖国,抗击疫情,疫情全知道,不由自主哼起我和我的祖国,美国,我爱你中国,我爱你,中国,中国花游完美演绎我爱你中国,中国我爱你,我爱你 中国,中国加油,为中国加油,加油中国加油武汉,武汉加油,中国加油,武汉加油中国加油,武汉你好吗,武汉日记,正能量,武汉市委书记回应歧视湖北人,天将降大任于中华,武汉加油,日本,直击,新型冠状病毒,鄠邑区,鄠邑乡党,鄠邑正能量,美丽鄠邑,关注扶贫助力攻坚,抗击肺炎,新闻启示录,黑龙江,吉林新闻,哈尔滨新闻,新疆,塔里木,北京,天津生活,河北,燕京,贵州,云南,西藏,陕西身边事,西安,甘肃,青海,山西,河南,浙江,湖北,山东,四川,广西,福建,两广两湖,广州,从化,齐齐哈尔,安徽,上海,江苏,江西,桂林,湖南,香港,内蒙古,宁夏,义乌,深圳,南京,南昌,辽宁",0,0,0,2020-02-17 23:55,红米Redmi,,"http://f.video.weibocdn.com/gQHy81d1lx07B26pXkgg010412001JVc0E010.mp4?label=mp4_ld&template=360x640.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1593440390&ssig=hE94wnOg04&KID=unistore,video",
4473105340594687,IuFNQ2uHJ,5555797231,用户5555797231,涨知识啦！生动的讲演，使劲我们明白我们所我处的环境。所以要时刻注意卫生保护好自己，。同时要保护我们的环境建立完羡的环保制度舡共公卫生制度。努力吧！逮立人类命运共同体，让我们家园越来越美！『他，这两天比钟南山还火，他这堂罕见的公开课终于找到了』O他，这两天比钟南山还火，他这堂罕见的公开课终于找到了,,,,,0,0,0,2020-02-17 23:54,小米手机,,,
4473105164182938,IuFNyhyaK,1319475951,潘益兵,钟南山谈新冠肺炎疫情峰值：南方地区在2月中下旬，全国在4月份。,,,,,0,0,7,2020-02-17 23:54,搜狗高速浏览器,,,
4473105022433370,IuFNkad1U,6490277781,卡暂猎鹰,钟南山：2月中下旬全国病例数将达到峰值武汉仍未完全制止人传人O网页链接,,,,,0,0,0,2020-02-17 23:53,分享按钮,,,
4473105013203709,IuFNjdrqJ,2160934432,趋势指数投资,钟南山谈新冠肺炎疫情峰值：南方地区在2月中下旬，全国在4月份。,,,,,0,0,3,2020-02-17 23:53,微博会员限量版,['http://ww4.sinaimg.cn/large/80cd3e20ly1gbzty6owenj20kt0is0u6.jpg'],,
4473104879042363,IuFN5BWkz,7061393253,流星48733,钟南山院士：疫情拐点即将到来，学生们什么时候能正常开学？O钟南山院士：疫情拐点即将到来，学生们什么时候能正常开学？,,,,,0,0,0,2020-02-17 23:52,内置浏览器,['http://ww1.sinaimg.cn/large/007HSSXzgy1gbzu3yo0z1j30hs0aw0tb.jpg'],,
4472744273743662,IuwptfHTE,3167632204,逢君不见,【新时代中国五大明星】他们是国之栋梁，在武汉最前沿，为我们遮风挡雨！请记住他们的名字吧中国工程院院士——钟南山中国工程院院士——李兰娟中国工程院院士——王辰中国工程院院士——张伯礼中国工程院院士——陈薇,,,,,0,0,0,2020-02-16 23:59,HUAWEI Mate 30 5G,"['http://ww1.sinaimg.cn/large/bcce3b4cly1gbyop06ypzj207106dt8x.jpg', 'http://ww4.sinaimg.cn/large/bcce3b4cly1gbyop0cjhlj20cu0cu0tw.jpg', 'http://ww2.sinaimg.cn/large/bcce3b4cly1gbyop19nvoj20ai0ap74u.jpg', 'http://ww1.sinaimg.cn/large/bcce3b4cly1gbyop1y1jdj20i90a8aaz.jpg', 'http://ww1.sinaimg.cn/large/bcce3b4cly1gbyop23m73j20670753yl.jpg']",,
4472744211051800,Iuwpn4pCw,6016167888,满天星辰不如你-_-,-打卡“我们各自攀登然后山顶相见我祝你前程似锦也祝我前途无量”今天老师叫写的作文～（不知道哪来的勇气发的）然后还看到了钟南山院士的写作素材🐴住,,,,,1,6,20,2020-02-16 23:59,studyaccount超话,"['http://ww4.sinaimg.cn/large/006z9e5Wgy1gbyon8icmlj30u01t0dtq.jpg', 'http://ww3.sinaimg.cn/large/006z9e5Wgy1gbyon9dc9vj319037lnpd.jpg', 'http://ww3.sinaimg.cn/large/006z9e5Wgy1gbyon9y9ytj30u01t0h3g.jpg', 'http://ww1.sinaimg.cn/large/006z9e5Wgy1gbyonbh4avj30u01t04fq.jpg']",,
4472744097516438,IuwpbvxmS,6048565404,汴禧集团私黛D女郎小凤,三次捐款得良心企业家马云，实力圈粉率阿里捐助十亿后，个人名义向武汉捐款一亿，再为钟南山院士得团队捐款2000万用于研发，为马云大大点赞L汴禧集团私黛D女郎小凤的微博视频,,,,,0,0,4,2020-02-16 23:59,Redmi K20 Pro 尊享版,,"http://f.video.weibocdn.com/zarVX9knlx07B0vNvZ6U010412002lIj0E010.mp4?label=mp4_ld&template=360x632.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1593440398&ssig=fOaD7n6cnA&KID=unistore,video",
4472744018199567,Iuwp3yp55,5844199617,岁月如歌中华,钟南山院士团队教你复工后这样防护O钟南山院士团队教你复工后这样防护,,,,,0,0,0,2020-02-16 23:58,学习强国客户端,['http://ww1.sinaimg.cn/large/006nvFi9ly1gbyonz0p5ij30460463yf.jpg'],,
4472743771181252,IuwoF4Xis,7070170361,TRX通证,️➭钟南山发声了疫情可能在六月份结束这半年你想怎么过❓#深圳##闲钱理财##兼职##投资理财##理财##币圈#,,,,"深圳,闲钱理财,兼职,投资理财,理财,币圈",0,0,1,2020-02-16 23:57,iPhone客户端,['http://ww3.sinaimg.cn/large/007ItIhPgy1gbyomrks5aj30ks0kyadu.jpg'],,
4472743695171091,IuwoxlHeH,3092736271,EOF莫在意,晚上好，今天是2020年2月16日，农历正月廿三，今天关于新冠疫情（COVID-19）的好消息有:1浙江无死亡病例，且已摸索出比较有效的组合治疗方案2湖南七旬老夫妻双双治愈3钟南山院士指导研发快速检测试剂盒，一滴血15分钟可获检测结果4阿里云AI诊断新技术应用，20秒即可识别病例，新冠CT影像识别准确率96%5黑龙江某传销团伙买菜太多，露出马脚你从疫情中学到了什么呢，晚安😊,,,,,0,0,4,2020-02-16 23:57,Android,['http://ww4.sinaimg.cn/large/b857690fly1gbyomhtlicj20u0140gpi.jpg'],,
4472743661785416,Iuwou7ut2,6073951745,在动物世界里肆无忌惮玩着暧昧,我在钟南山超话等级达到LV.6，获得活跃粉丝头衔，小伙伴们快来加入超话一起聊聊吧！超话传送门→钟南山,,,,,0,0,0,2020-02-16 23:57,超话,,,
4472743544652190,Iuwoijwfk,1803966002,钱之乔Joe,方舱医院千人高喊：中国加油！武汉加油！钟南山说的那股劲上来了！L钱之乔Joe的微博视频,,武汉·武汉国际会展中心,,,2,0,10,2020-02-16 23:57,iPhone客户端,,"http://f.video.weibocdn.com/FPztIbPGlx07B0vE2XN6010412002uay0E010.mp4?label=mp4_ld&template=360x768.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1593440398&ssig=lsJcjRAbVB&KID=unistore,video",
4472743283989496,IuwnSgJQI,6420667358,非我无情非也,蓝忘机是什么意思？！对啊，那个钟南山就是个大蓝眼睛！！我又想起了“蓝色尸体”那个鬼故事！！！,,,,,0,0,0,2020-02-16 23:56,Redmi Note 8 Pro四摄,['http://ww4.sinaimg.cn/large/0070wsSWly1gbyojfvmotj30u01t0dzv.jpg'],,
4472742768558566,Iuwn2zUto,2539786823,美楠一一,钟南山团队重大发现，更可怕的风暴还在后面！O网页链接,,,,,0,0,0,2020-02-16 23:53,iPhone客户端,['http://ww3.sinaimg.cn/large/97621247ly1gbyoiu09c7j209l05sq6t.jpg'],,
4472742625722247,IuwmOo0Cj,6166805159,追忆似水流年酷酷的1985,后世记载，庚子鼠年，楚地大疫。为一国封一城。那一日，医甲钟南山，携雷火二神，率三十万白衣，入疫区，死守生死玄关，先锋大将李文亮战死，以身殉国。众白衣，死战不退，保我华夏。晚辈叩谢。,,,,,0,0,0,2020-02-16 23:53,iPhone客户端,,,
4472742264854893,IuwmekmYJ,6720419271,陈海吐,钟南山等人对1099例（截至1月29日）新冠肺炎确诊患者的临床特征进行了回顾性研究。O网页链接,,,,,0,0,0,2020-02-16 23:51,科普中国,,,
4472741966806122,IuwlKsyAa,2604321461,欢乐喵精,粪便是否会传染，尚无定论，钟南山院士说了值得高度警惕，大家做好卫生就好。#搞笑视频坊##今天最秀#LYMM裙子爱猫咪5的微博视频,,,,"搞笑视频坊,今天最秀",0,0,0,2020-02-16 23:50,搞笑视频坊超话,,"http://f.video.weibocdn.com/003jmbFIgx07B0vdkZm701041200621M0E010.mp4?label=mp4_ld&template=360x640.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1593440398&ssig=%2BmopLSJGYm&KID=unistore,video",
4472741904562257,IuwlEj8QN,1401296264,厚德载悟,#钟南山##抗击新型肺炎我们在行动#德高望重的钟老您辛苦了，愿您身体健健康康！🙏#走心视频##抗疫行动##钟南山谈疫情##武汉加油##红人的诞生#→_→#寻找神右君#L张子钿的微博视频,,,,"钟南山,抗击新型肺炎我们在行动,走心视频,抗疫行动,钟南山谈疫情,武汉加油,红人的诞生,寻找神右君",4,1,15,2020-02-16 23:50,iPhone X,,"http://f.video.weibocdn.com/DCbXum0flx07AWFurxEY010412009hpJ0E010.mp4?label=mp4_ld&template=360x640.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1593440398&ssig=7dxlXFOBZF&KID=unistore,video",
4472741648216989,IuwleytC5,5969897705,英特纳纯洁一定要实现,特别赞同图中这几位的观点。多说几句，经济学中认为政府有两种时滞，即决策时滞和执行时滞，这两种时滞在这场疫情中表现的淋漓尽致。决策时滞在1月上旬，就是湖北省领导在疫情爆发初期的黄金时间，选择捂住不发，直到钟南山来了，捂不住了才全力准备去抗疫。执行时滞呢，在湖北以外的地方，临近2月，政策才开始层层加码。从每人带口罩到关餐厅再到封路封小区，到统一集中隔离，这个加码的过程，恰恰是和局面逐渐好转同步的。然而层层加码到现在，这个病毒也很清楚了，就是严重些的流感，湖北省外也已控制住了，这种执行却还要持续，甚至鲜有人敢说放松。因为放松了无事，天下太平；出了一个感染的，自己就要背大锅。我不认为说这两种时滞可以避免，任何一个政府都做不到。但从这一点衍生出去，一个小政府，可能无为而治，造成疫情，但不影响日常生活，等到传播几轮就自然消失。而一个家长式，包办一切的政府机构，能集中力量办大事。但在时滞时，准备收手时，过于紧张所导致的发力过猛，反而容易好心办坏事。就像施丹老师举的例子那样，经济危机发生时政府还在滞后，待到经济危机过去的时候滞后结束了，开始猛烈刺激经济。不仅市场失灵，政府也失灵了。,,,,,0,0,0,2020-02-16 23:49,iPhone客户端,"['http://ww1.sinaimg.cn/large/006w156Fly1gbynsr8e3vj30yi1pc12x.jpg', 'http://ww2.sinaimg.cn/large/006w156Fly1gbynsqzsvpj30u109wq4h.jpg']",,
4472741559805023,Iuwl5F8Jx,2739732194,价值50老吴,钟南山院士没有“骗人”，又一个好消息来了:全国首个潜在治疗新冠肺炎药物“法维拉韦”获批上市！ 这是疫情期间，全国第一个批准上市的对新冠肺炎具有潜在疗效的药物，对治疗新冠肺炎初步显示了较明显的疗效和较低的不良反应。将对疫情防治发挥重要作用。 这次不是“预防”，是“治疗”！浙江省药监局和台州市场监管局两级联动、主动作为、全力助力全市医药企业研发生产治疗新冠肺炎药物；2月5日受理，2月15日批准，2月16日海正药业正式投产，10天完成全部注册审批流程，中国速度牛啊。 好消息越来越多，真的非常感恩奋斗在一线的科研工作者，一线医护人员。钟老没有“骗人”，2月中下旬或许就是“拐点”！希望早日结束疫情，愿山河无恙，国泰民安，武汉加油，中国加油！,,,,,7,6,24,2020-02-16 23:49,iPhone 8 Plus,,,
4472741539311819,Iuwl3D4qD,6605859895,看看这个有趣的世界,#新型肺炎#钟南山：新型冠状病毒肺炎疫情有望4月前结束L看看这个有趣的世界的微博视频,,,,新型肺炎,0,0,1,2020-02-16 23:49,微博网页,,"http://f.video.weibocdn.com/3Vo5H29rlx07AYMLmY4w0104120092Aa0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1593440398&ssig=RCfPvcAWVX&KID=unistore,video",
4472741442926256,IuwkUchfG,6615619443,圈内颜狗,一个钟南山，一个袁隆平，这两人真正的功德无量！！,,,,,0,0,0,2020-02-16 23:48,即刻笔记,"['http://ww3.sinaimg.cn/large/ec42a196gy1gbw5pe9fybj20j60pp0uk.jpg', 'http://ww3.sinaimg.cn/large/ec42a196gy1gbw5pe8kooj20j60rq402.jpg']",,
4472741295993972,IuwkFp9iY,5889735697,路中胜2016,中国工程院这次让国人感动到哭人物一中国工程院院士——钟南山（封锁武汉）人物二中国工程院院士——李兰娟（疫苗研发）人物三中国工程院院士——王辰（仓位医院）人物四中国工程院院士——张伯礼（中药救治）人物五中国工程院院士——陈微（生化专家）他们都在武汉都在最前沿，她们都是中国最优秀的儿女，最让我们敬佩的名族脊梁与英雄！（图文来源网络）中医志远——路中胜,,德州·黄家楼村,,,0,0,0,2020-02-16 23:48,小米6X 拍人更美,"['http://ww2.sinaimg.cn/large/006qAJj3ly1gbyoclrtqtj30j80qeaho.jpg', 'http://ww2.sinaimg.cn/large/006qAJj3ly1gbyocmpnjaj30qo0dugqy.jpg', 'http://ww2.sinaimg.cn/large/006qAJj3ly1gbyocno9a0j30kd0iqdk4.jpg', 'http://ww3.sinaimg.cn/large/006qAJj3ly1gbyoco4pkfj30m20ms7bg.jpg', 'http://ww4.sinaimg.cn/large/006qAJj3ly1gbyocor1voj30go0fnwj5.jpg', 'http://ww3.sinaimg.cn/large/006qAJj3ly1gbyocpu0iij30qi0pkdo0.jpg']",,
4472019469043800,IudyqBWHK,6290947342,树哥老树,《取一滴血15分钟内有望检出结果钟南山指导研制快速检测试剂盒》中国青年报客户端广州2月14日电仅需取一滴血就有望在15分钟内肉眼观察获得检测结果，且患者的血浆稀释500至1000倍后，仍能检测出阳性条带。O网页链接,,,,,0,0,1,2020-02-14 23:59,百度极速版,['http://ww1.sinaimg.cn/large/006RKaMCgy1gbwdgb4ojhj301c01ca9t.jpg'],,
4472019397521432,IudyjvyFq,2149645971,zgviagra,钟南山和林语堂还是亲戚？,,,,,0,0,0,2020-02-14 23:59,iPhone客户端,['http://ww1.sinaimg.cn/large/8020fe93gy1gbwdffxzw8j20hw0gwdqk.jpg'],,
4472019212755415,Iudy1byOb,5220030551,艾艾贴艾灸养生达人--博雅,⭐️很多人否定中医，黑中医，以至于这次疫情中医一直得不到重视，但是2⃣0⃣0⃣3⃣年非典，钟南山院士的女儿也感染了非典，钟院士把女儿交给了国医邓铁涛进行治疗！！不到痊愈，没有任何后遗症！,,兰州,,,0,0,0,2020-02-14 23:58,前置双摄vivo X9,"['http://ww4.sinaimg.cn/large/005HgIp9ly1gbwdf6ob2nj30u01fi18o.jpg', 'http://ww4.sinaimg.cn/large/005HgIp9ly1gbwdf79hlbj30u0132wuy.jpg']",,
4472019183274299,IudxYdJNh,1596987345,西安老方A,方老视点钟南山的#情人节#礼物。#关注新冠肺炎#【#钟南山指导研制出快速检测试剂盒#提高阳性检出率】广州医科大学呼吸疾病国家重点实验室14日发布消息称，在中国工程院院士钟南山的指导下，该实验室联合中国科学院广州生物医药与健康研究院、广州再生医学与健康广东省实验室等，研发出新型冠状病毒IgM抗体快速检测试剂盒，并已在实验室和临床完成初步评价。,,,,"情人节,关注新冠肺炎,钟南山指导研制出快速检测试剂盒",0,0,2,2020-02-14 23:58,360安全浏览器,"['http://ww4.sinaimg.cn/large/5f3017d1ly1gbwdeaaafoj20fa0a6wfb.jpg', 'http://ww4.sinaimg.cn/large/5f3017d1ly1gbwdf2grtsj20a60b43yx.jpg', 'http://ww2.sinaimg.cn/large/5f3017d1ly1gbwdf2jnv4j20u00k075y.jpg']",,
4472019162516314,IudxWayBI,5305041920,D_雪菊,己亥末，庚子春，华夏大疫，染者数万计，众惶恐，举国防，皆闭户，街无车舟，万巷空寂。医甲钟南山，镇守江南都，南山率白衣郎中数万抗之，布衣，商客，皆争先解囊，且九州一心。月余，得上苍眷顾，疫尽散，国泰民安。华夏黄土必将永世山河无恙，人间满春！#武汉加油#,,,,武汉加油,0,0,0,2020-02-14 23:58,Samsung Galaxy S8,['http://ww2.sinaimg.cn/large/005N1pKggy1gbwdewhwfrj30u00u0gsj.jpg'],,
4472019095399330,IudxPmEBY,1684480221,岭上云开,呼吸疾病国家重点实验室2月14日对外透露，近日，在钟南山院士的指导下，该实验室联合中国科学院广州生物医药与健康研究院、广州再生医学与健康广东省实验室等单位最新研发出新型冠状病毒IgM抗体快速检测试剂盒，并已在实验室和临床完成初步评价。据介绍，该试剂盒应用胶体金免疫层析技术，采用间接法检测人新型冠状病毒（SARS-COV2）IgM抗体，仅需采取一滴血就有望在15分钟内肉眼观察获得检测结果，且患者的血浆稀释500至1000倍后，仍能检测出阳性条带。该试剂盒与目前诊断所用的RT-PCR核酸检测相比，检测更加简单高效，灵敏度强和特异性高，能够有效突破现有检测技术对人员、场所的限制，缩短检测用时，实现疑似患者的快速诊断和密切接触人群的现场筛查，推动诊断筛查的前移下移。,,,,,0,0,1,2020-02-14 23:58,360安全浏览器,,,
4472018416543065,IudwJrs9j,6579609551,北极紫薇Llgz,市长疲惫的双眼让人动容、身居高位的市长都能“疫”流而上、我们为何不能多给市长暖暖心呢？——你TMD的还真是让我恶心！市长疲惫的双眼让人动容？——奋战在一线的医护人员和基层工作人员，他们加班加点熬夜苦守的黑眼圈，你看不见，你瞎了？市长身居高位“疫”流而上？——84岁的钟南山院士亲自挂帅上阵、74岁的李兰娟院士带队每天睡三个小时研究病毒、山东副sheng长副shu记亲自带队援助湖北，这些身居高位“疫”流而上的人，你看不见，你瞎了？,,,,,0,0,0,2020-02-14 23:55,HUAWEI MatePad Pro,['http://ww3.sinaimg.cn/large/007bhn0Hly1gbwdbne4ckj318g1z417e.jpg'],,
4472018303310275,IudwydT9x,7365341115,蛋比的纷比姐2,#钟南山指导研制快速检测试剂盒#靠谱吗？多久能推广？,,,,钟南山指导研制快速检测试剂盒,0,0,0,2020-02-14 23:55,天佑中华Android,,,
4472018256817868,IudwtsBDC,1407294037,王玉巧CC,有低谷，才会一直勇攀高峰啊『钟南山院士亲笔致谢刘强东，这点刘强东超过马云，送的是“温暖”_财经头条』O钟南山院士亲笔致谢刘强东，这点刘强东超过马云，送的是“温暖”,,,,,0,0,0,2020-02-14 23:55,iPhone客户端,,,
4472018219177450,IudwpCvto,1720499723,Jay2u沉伦偏爱-东方冰兰,[热门]钟南山：目前不要出行，疫情1周或10天左右达到高峰。查看👉👉👉O网页链接钟南山：目前不要出行，疫情1周或10天左右达到高峰O网页链接,,,,,0,0,1,2020-02-14 23:54,趣头条,['http://ww2.sinaimg.cn/large/668cbe0bgy1gbwdb2ljb9j206y03x747.jpg'],,
4472018030773970,Iudw73flo,1600205862,飞向人马座的东东,『重磅！科大少年班学者预测：仅武汉感染已达5万！钟南山：2月中下旬疫情或达高峰』O重磅！科大少年班学者预测：仅武汉感染已达5万！钟南山：2月中下旬疫情或达高峰,,,,,0,0,0,2020-02-14 23:54,iPhone客户端,,,
