#钟南山李兰娟等10个院士团队齐聚湖北#也请照顾好自己等你们归来,03/03
#腾讯新闻#钟南山为何说有信心4月底基本控制疫情？这份研究给了答案O钟南山为何说有信心4月底基本控制疫情？这份研究给了答案来自@腾讯新闻,03/03
出门了，大概是5天一次这种频率，去开阔人少的室外。真的整天不出去，确实要被憋疯。如果就我和小陈也还好，我们是可以宅一个月那种人；但孩子们宅久了就要疯……还是得出去跑跑步，撒撒欢，晒晒太阳，不然精力旺盛的小孩们痛苦的连觉都睡不着。诺诺昨晚已经开始在家踩滑板车了，明明滑两脚就到头了，他还坚持玩了二十来个来回，像动物园笼子里的困兽今天带出去放风筝也是为了让他们跑跑，明明我俩都不会放风筝来着，愣是假装玩了一两小时，墩诺也都反复跳着喊着想玩想玩，其实拉着风筝跑十来趟，风筝一回都没飘起来在体力消耗成这样的基础上，现在墩儿才愿意躺下试试看能不能睡着让上帝保佑她顺利睡着吧，我好歇会儿#钟南山强调目前不要出行##新型肺炎疫情可能元宵节前好转#O近期你出门了吗?每天都是怎么过的？,03/03
西安终南山体验李子柒视频里的生活，喝茶赏雪很唯美，痛苦谁知道#钟南山团队建议严格防控实施至4月底#L吃完了596的微博视频,03/03
【数字】#钟南山李兰娟等10个院士团队齐聚湖北##42322名医务人员支援湖北#钟南山、李兰娟、王辰、黄璐琦、张伯礼、陈薇、乔杰、仝小林等10位业内著名院士，集结他们的团队齐聚湖北。截至目前，有344支医疗队、42322名医务工作者从全国各地支援湖北。其中在这些医疗团队中，重症医学科、感染科、呼吸科、心血管科和麻醉科的专家达到15000多人。,03/03
#钟南山李兰娟等10个院士团队齐聚湖北#民族栋梁，有你们真好保护好自己，平安归来！！！,03/03
292今日学习内容：✅背单词；✅每日一句；✅传播学课1笔记；✅写《钟南山传》读后感；❎传播学课2。次日学习计划：📌背单词；📌每日一句；📌传播学课2；📌整理传播学课2笔记；今日总结感悟：少去争论，多去读书。其实我一直都是懒得去争论的，尤其是和陌生的网友。反而和朋友甚至家人会有争论，那是因为我觉得有意义。关于某条例，先是煽动民族矛盾，然后是男女对立，现在全跑偏了。如果最后实行了，那些扯“黑人白人”、“中国男孩女孩”的人没一个是无辜的。studyaccount,03/03
西安终南山又下雪了，带着女儿和狗狗爬山，偶遇好几处终南隐士家#钟南山团队建议严格防控实施至4月底#L搞笑延延的微博视频,03/03
疫情当前，特殊时期，我们听钟南山的话，不出国门。婚纱照不如在广东拍一下“冰岛”的感觉，怎么样？,03/04
3.4我真的太不喜欢英语了明天一定多学一点英语白天摸鱼晚上精神抖擞我太喜欢晚上学习了就是眼睛有点花，现在这种时期，看啥都像钟南山明天上听不懂的制药工艺,03/04
钟南山团队论文：近一半新冠肺炎患者入院时未发热O网页链接,03/04
你骂钟南山老爷子，我就是跟你不共戴天，你俩这是修的密宗呢？还本身就是雌雄同体？@不动如意明王@杨光张,03/04
支援武汉公益脱口秀主持人感叹中国人会如此的自觉配合，互相监督，还能在困境中找到乐子，其他国家已经乱套了，现在全世界最安全的就是中国#钟南山新冠肺炎疫情有望4月前结束#LDaniel-畲的微博视频,03/04
2月27日，钟南山：4月底“基本上的控制”，我想应该是恢复工作了（立足于国内判断）。L星辰大海V89的微博视频,03/04
我在看：【钟南山：疫情不一定发源在中国】#跟新浪看热点#O钟南山：疫情不一定发源在中国,03/04
【火了！#雷神山医院有壁画#，有信心！】海蛎子和热干面的故事、大连火车站和武汉黄鹤楼、挂着听诊器的钟南山院士……武汉雷神山医院白墙上，一幅幅由大连医科大学附属第二医院护士刘玉和她的同事手绘的“壁画”近日走红网络。可爱的卡通画为战“疫”中的雷神山医院增添了一丝轻松、一份温暖。L新华视点的微博视频,03/04
我正在爱奇艺看钟南山李兰娟等10个院士团队奔赴湖北，42322名医务人员支援湖北，快来@爱奇艺一起看！L钟南山李兰娟等10个院士团队奔赴湖北，42322名医务人员支援湖北,03/04
我在看：【钟南山：新冠病毒不会像流感经常性爆发】#跟新浪看热点#O钟南山：新冠病毒不会像流感经常性爆发,03/04
我在看：【#火神山钟南山等恶意商标注册申请被驳回#【国家知识产权局：火神山等63件恶意商标注册申请被驳回[话筒】#跟新浪看热点#O网页链接,03/04
【火了！#雷神山医院有壁画#，有信心！】海蛎子和热干面的故事、大连火车站和武汉黄鹤楼、挂着听诊器的钟南山院士……武汉雷神山医院白墙上，一幅幅由大连医科大学附属第二医院护士刘玉和她的同事手绘的“壁画”近日走红网络。可爱的卡通画为战“疫”中的雷神山医院增添了一丝轻松、一份温暖。#新型冠状病毒感染肺炎#L新华视点的微博视频,03/04
我在看：钟南山：新冠病毒不会像流感经常性爆发#跟新浪看热点#,03/04
【视觉空间】精英家族：#武汉视觉艺术研究#【钟南山身后的“精英家族”：100年来人才辈出，秘密只有两个字！】O钟南山身后的“精英家族”：100年来人才辈出，秘密只有两个字！点击关注☞灼见今天/灼见（微信号：penetratingview）一个家庭长达百年的勇气担当。作者|北洋君/来源|北洋之家（bypm2016）在与新冠斗争的两个月里，有一位84岁的老人，他掷地有声的话给我们鼓舞，他紧抿的嘴角、泛光的泪眼让我们感动，他脸上难掩的疲惫，更让我们心疼……他就是钟南山，有人说：巍巍南山，国士无双！当我们翻开钟南山的家史，惊讶地发现，站在钟南山身后的，是一个极硬核的“精英家族”！这个大家庭人才辈出，在近百年历史里留下了太多顶天立地、荡气回肠的故事！“敢言敢医”四个大字挂在钟南山办公室最为醒目的位置，可能很多读者已经比较熟悉。钟南山的父亲——著名儿科专家钟世藩，钟南山的“敢医敢言”，离不开父亲的言传身教。然而，很多人还不知道，钟南山的母亲廖月琴，更是一位非常了不起的杰出女性！,03/04
我在看：【钟南山：新冠病毒不会像流感经常性爆发】#跟新浪看热点#O钟南山：新冠病毒不会像流感经常性爆发,03/04
钟南山院士和他的儿子L用户vwmwqopx1f的微博视频,03/05
家庭政治我妈不知道从哪个退休教师群里转到家庭群一篇得意洋洋的文章嘲笑疫情爆发的意大利“意大利没有火神山雷神山钟南山感染了只能抬上山”我对她说咱们这儿每天还在死那么多人怎么好意思去嘲笑别的国家？您能不能别老往家庭群转这种东西？我妈一看气坏了说行行行我知道我在家里地位低以后咱们井水不犯河水我一看老太太生气了正想说几句软话哄哄她她已哗哗哗发来一堆话：我浑身疼痛，头痛、颈椎痛肩周炎（肩膀到手臂全都痛）后背痛、腰痛（骨质增生）坐骨神经痛，从尾椎到屁股由两腿到脚全都痛，再加骨质疏松我发这些到群里不过是苦中做乐活着还有什么意思？好的好的妈我错了您好好活着2020.3.4,03/05
钟南山院士与小孙子的对话，圣贤之人又如此谦卑，让我们怎能不爱您呢？@微视校园>>O网页链接钟南山院士与小孙子的对话，圣贤之人又如此谦卑，让我们怎能不爱您呢？@微视校园,03/05
《要中国道歉的美国主持人是个什么货色？》上月27日，中国权威呼吸病专家、中国工程院钟南山院士就曾说过，疫情首先出现在中国，但不一定发源在中国。O网页链接,03/05
听国家的话，做好自己分内事，就像工人，让休息就在家呆着，让复工就上班，像我们农民，就好好种地，感谢钟南山院士，谢谢医务工作者，以前我觉得做为一个中国人，很自豪，现在觉得超级自豪，超级安心，感谢祖国，祖国母亲加油！O钟南山团队建议严格防控实施至4月底，我们该如何坚持打赢这场疫情战?,03/05
#中国防控措施至少成功预防10万病例#【张文宏医生硬核大实话合集】“人不能欺负听话的人”“防火防盗防同事”“不能为所欲为”“羡慕钟南山，但我选择安静地看剧”“我这样的人在负重前行”“如果要关注，多花点时间关注武汉的医生”“疫情过后，我就silently地走开”……L央视新闻的微博视频,03/05
#凤凰新闻#分享凤凰新闻：钟南山：我早就上报了疫情，是谁在阻止公开？O钟南山：我早就上报了疫情，是谁在阻止公开？来自@凤凰新闻客户端O网页链接O钟南山：我早就上报了疫情，是谁在阻止公开？,03/05
#腾讯新闻#这一次，又是钟南山O网页链接来自@腾讯新闻,03/05
罩向另外那#1009#八座鼎。孔宣和飞廉忙退开，生怕影响到殷辛的情绪波动以及九鼎的归一。八鼎在那道光芒环绕下，竟亦开始发生着细微#钟南山李兰娟等10个院士团队齐聚湖北#,03/05
#云自习挑战#Day6韩语学习民法三节经济学通识（还是没有看完，慢慢看，慢慢吸收）钟南山：生命的卫士你有多自律就有多自由(一半左右)#薛兆丰教授的书提倡完全的市场化经济自我感觉还是要区分下不同行业比较好如果没有这次疫情，我不会认识钟南山，不会去看这本书。最大的感受是一个人要成为优秀的人，家庭环境很关键，更重要的事你是否有上进心，是否不断地充实自己。他能在北大医学院毕业后，因文革知青下乡等活动，十一年几乎未从事过本职专业，35岁通过努力回归到临床医学，而后不断走向世界，靠的是什么，是他的坚毅，努力，行动。光说不做假把式，无论是什么事情，只定目标不行动，永远也不会成功的。后一本书有点鸡汤文的感觉，但是有些话确实也正确。年轻的时候一定要不断学习，给自己加技能，才能不被淘汰，满足于现状只能落后。云监工：@何运晨Yancy@李浩源_鲤太史,03/05
央媒永远是大佬。这个时候，应该把更多的关注与资源给需要的人，给那些科学家、医护人员、以及所以一线工作者，让从事传染病以及以后可能出现的其他灾难性事件研究与应对的工作者后继有人，那些人才是一个国家有难时的希望。#李兰娟每天只睡3小时##钟南山谈李文亮时哭了##李兰娟娱乐明星#,03/05
如何看待“钟南山依赖症”？一方面，在17年来的两次大疫情中，钟院士凭自己的专业能力以及临危不惧、实事求是、仗义敢言、悲天悯人等品质赢得了民众自发的尊重和信赖，他身上应和了人民在危难时需要英雄和“拯救者”的心理诉求。另一方面，钟院士当然不是神，“事事都听钟南山怎么说”，要求他说的每一句话都正确，这显然有悖常理。套用政治家的说法就是，一个社会的命运，如果寄托在一两个权威身上，那是有危险的。“钟南山赢得太多的关注与好评，反衬的是整个社会的尴尬”。这篇文章的题图配文，正是需要我们反思的。O“事事都听钟南山怎么说”，祛魅化时代的反向事件@SDUIVF许超医生@TheLancet-Vivian@徐晔医生@每日医学资讯@四月有时候@多重耐药君@普外科曾医生,03/05
【火了！#雷神山医院有壁画#，有信心！】海蛎子和热干面的故事、大连火车站和武汉黄鹤楼、挂着听诊器的钟南山院士……武汉雷神山医院白墙上，一幅幅由大连医科大学附属第二医院护士刘玉和她的同事手绘的“壁画”近日走红网络。可爱的卡通画为战“疫”中的雷神山医院增添了一丝轻松、一份温暖。#新型冠状病毒感染肺炎#L新华视点的微博视频,03/05
这些人都是什么玩意儿？！……国家知识产权局：火神山等63件恶意商标注册申请被驳回中国国家知识产权局4日对外公布，对于首批63件进入实质审查阶段的与疫情相关的“火神山”“雷神山”“钟南山”等恶意商标注册申请，已依法作出驳回决定。国家知识产权局介绍说，疫情防控期间，该局高度重视与疫情相关的非正常商标申请注册问题。此次驳回的63件商标注册申请均易造成社会不良影响，适用商标法第十条一款八项依法予以驳回，包括27件“火神山”、24件“雷神山”、3件“钟南山”、3件“方舱”等商标注册申请，涉及41个申请人，共23个商品和服务类别。,03/05
#钟南山团队建议严格防控措施实施至4月底##钟南山团队建议严格防控实施至4月底#湖北已经有几个城市新增病例为零，这是一个好的开始，继续坚持做好自我隔离，为自己，为他人！O钟南山团队建议严格防控实施至4月底，我们该如何坚持打赢这场疫情战?,03/05
#众志成城·防控疫情#【明年，新冠肺炎还会来吗？】O【众志成城·防控疫情】明年，新冠肺炎还会来吗？“新冠肺炎很可能会像流感一样，每年都与我们在一起。”日前，被誉为世界最知名“病毒猎手”的美国传染病学专家利普金教授谈到，下一个冬天，它可能会再次回来。新冠肺炎每年都会来？明年冬天，我们怎么办？钟南山院士团队成员、广州医科大学附属第一医院呼吸内科主任医师程璘令教授给出了解答。,03/06
分享网易新闻《发布会上钟南山为何不戴口罩?哪些场景可不带口罩?》O发布会上钟南山为何不戴口罩?哪些场景可不带口罩?来自@网易新闻客户端#网易新闻#,03/06
新冠肺炎每年都会来？明年还会大规模爆发吗？钟南山团队回应O新冠肺炎每年都会来？明年还会大规模爆发吗？钟南山团队回应,03/06
我在看：【钟南山谈疫情拐点：预估二月中下旬达峰值但不等于拐点已到】#跟新浪看热点#O钟南山谈疫情拐点：预估二月中下旬达峰值但不等于拐点已到,03/06
当你因为什么原因感到悲哀痛苦时，可以选择去学些什么东西，这样会让你忘掉痛苦，永远立于不败之地！#华晨宇cos哪吒##人民日报##武汉##钟南山##韩红#,03/06
分享网易新闻《钟南山：重要试剂获批能快速鉴别流感和新冠肺炎》O这个会上钟南山宣布了好消息:一种重要试剂已被批来自@网易新闻客户端#网易新闻#,03/06
分享网易新闻《钟南山：从目前数据看湖北疫情已经开始有转机》O钟南山：从目前数据看湖北疫情已经开始有转机来自@网易新闻客户端#网易新闻#,03/06
分享网易新闻《钟南山：出院患者重新感染只是小概率事件》O钟南山：出院患者重新感染只是小概率事件来自@网易新闻客户端#网易新闻#,03/06
分享网易新闻《事不过三！钟南山的这句话，你记住了吗？》O事不过三！钟南山的这句话，你记住了吗？来自@网易新闻客户端#网易新闻#,03/06
分享网易新闻《钟南山领衔发文：不要误读潜伏期中最小最大值》O钟南山领衔发文：不要误读潜伏期中最小最大值来自@网易新闻客户端#网易新闻#,03/06
"分享网易新闻《钟南山弟子：抢救重症患者不能乱世界没有""神药""》O钟南山弟子：抢救重症患者不能乱世界没有""神药""来自@网易新闻客户端#网易新闻#",03/06
分享网易新闻《新冠肺炎会像流感一样每年来？钟南山团队专家解读》O新冠肺炎会像流感一样每年来？钟南山团队专家解读来自@网易新闻客户端#网易新闻#,03/06
这一次，又是钟南山O这一次，又是钟南山这位老人的的现身，总是预示着真相。,03/06
我妈:昆明疫情怎么样啊？“挺好的啊都治愈了没啥”我妈:网上不是说钟南山担心的事终于发生了吗？“什么事啊？”,03/06
我在看：【钟南山：新冠病毒不会像流感经常性爆发】#跟新浪看热点#O钟南山：新冠病毒不会像流感经常性爆发,03/06
以前我以为终南山是一座山，现在发现钟南山真的是一座山。,03/07
我在看：【钟南山：新冠病毒不会像流感经常性爆发】#跟新浪看热点#O钟南山：新冠病毒不会像流感经常性爆发,03/07
钟南山这50天的行程，看完泪目O钟南山这50天的行程，看完泪目,03/07
《病毒源头到底是哪里？钟南山院士说，疫情首先发现在中国，发源地不一定在中国，结合中科院发表的论文、国外情况及世卫组织声明，增加一些关键点：1.武汉军运会时间是2019年10月18日到27日。2.美国流感爆发是在2019年10月份，已造成一万多人死亡。2.中科院：病毒人传人出现在11月中下旬，这说明》一手明星动态，时下热点事件，搞笑幽默段子微博等你来看。O网页链接,03/07
#钟南山院士的50天行程表#我想钟爷爷希望看到的是不是我们的盲目崇拜，而是一批批像他们一样的年轻人承担起来，在下一次疫情爆发的时候他希望听到的是“放心，都完事了。”,03/07
好久没有吃火锅了哦#钟南山爷爷给孩子们的回信#,03/07
#钟南山院士的50天行程表#,03/07
钟南山院士给孩子们回信：用知识缝制铠甲，不远的将来，各行各业都将由你们披甲上阵。>>O网页链接钟南山院士给孩子们回信：用知识缝制铠甲，不远的将来，各行各业都将由你们披甲上阵。,03/07
#我与世界的距离#【没有钟南山的家庭背景，我们却活成好孩子的三个方式】钟南山，无疑是责任担当的时代代言人。于是很多媒体都争先挖掘钟南山的家庭背景，一时，“好家风”的背景刷满屏。大众的感动、感恩，甚至羡慕、期待，我们也能有这样的家人在身边。钟南山的爸爸，钟世藩院士，秉承着“永远有执着的追求，严谨实在”的原则教育钟南山。而钟南山也秉承着“敢言不欺瞒，严谨真实，严密仔细”的原则来教导他的儿子钟惟德。是的，有多少人羡慕有卓越背景的父辈，和耳目渲染的家庭氛围。但，我们毕竟是普罗大众，我们大多数的爸爸妈妈都是工薪阶层，不是专业技术人员。所以永远不会出现别人家的好家风现象。然而这不代表我们不能活出好家庭的模样。1.微陪伴今天回娘家，妈妈拿出了一本老旧的相册，相册左边粘胶的地方有点破损，一看就是经常被翻看的模样。妈妈一页页的翻开，指着小学、初中、高中、大学的毕业照，还有这么多年的家庭聚会照。而每年暑假寒假去旅游的家庭照，居然占了大多数。回想起来，出生在80年代的我们，小时候能经常旅游，是一种富人家的行为。而不富裕的我们却一直拥有着这种富人的生活。我们的父辈出生在六七十年代，他们的兄弟姐妹小则三四个，多则十五六个。而我们家爸爸就有四个兄弟姐妹，妈妈有七个兄弟姐妹，所以我们从小就生长在手足多的大锅饭的家庭中。虽然爸妈都是老实人，但很庆幸，我们家的七姨是一个会“搞事”的人，每年暑假寒假都会组织我们所有孩子周边游。我们有有去小鸟天堂看各种飞禽走兽，有去酒店的假山小岛上玩，也会去人造的小龙乐园看冰雕……而每次，都会有我们的爸爸妈妈，舅舅舅妈、阿姨们陪伴着，玩伴都是所有的表兄姐妹。从来都不觉得孤单，因为一直有玩伴，一直有家人陪伴。2.给希望我们不是富人家的孩子，我们每一次旅游都不是自己选定的，都是由七姨提前安排规划好的穷游。说是穷游还真穷，我们开着一个大东风车，载着所有的人到达七姨才知道的目的地。腰包里藏着各种干面包和小矿泉水，电饭煲装满蒸熟的腊肉饭，另夏天时还额外带了一箱装满冰棍的泡沫箱。这当然是穷游时的快乐，但穷游前我们是有条件、有目的的。我们这些小孩遵守“潜规则”：学习不能有挂科、留堂、留级的现象。这只能证明我们都是贪玩的，都想着去玩。但每一年的旅游我们都不落下，大伙一起真开心。这样给的希望，真好。3.建习惯小孩子的眼睛永远是充满好奇的，我们每一趟旅游，都会不停地问：这是哪里？有什么好玩的？这个有什么特点？怎么到达下一个地点？怎么存钱？怎么花钱？怎么省钱？每一次都是我们建立好奇心、接触世界的好时机。台湾才女李欣频也是旅游达人，他的每一套旅游都非常有计划性，关于建筑，关于美学，关于心灵等。她说，旅游是认识世界最快的方式，可以给你不停地换血。是的，我很庆幸从小就在这么吵闹的家庭中长大，一直在引发着我们的好奇心，用眼睛去观察，用耳朵去聆听，用双脚去实践。4.总结孔子曰“读万卷书不如走万里路”。家庭是每个人的土壤，父母就是我们的肥料，一直在给我们施肥。他们是我们的真玩伴，一直给我们希望，给我们陪伴，给我们爱的指引。微陪伴，给希望，建习惯，是我们普通人的家风，每个家庭都有！我有，你也有！,03/07
【#钟南山院士的50天行程表#】从1月18日夜驰武汉至今，钟南山战“疫”已50天，他为疫情奔波的行程满满当当。最新消息显示，在他参与指导下，国际首个非转基因新冠肺炎小鼠动物模型成功建立。看着满满当当的日程表，无不让人心疼，尤其这仅是基于公开报道的资料，还有多少付出无人知晓。但愿疫情在众人同心下尽快结束，那时，老人笑容可掬，好好休息。（广州日报）,03/07
作为北京市民，提到感恩，我首先想感谢钟南山院士，他关于人传人的结论让全国人民了解到疫情的严重性；其次我感谢所有上传视频和分析文章的见证者和记述者，是他们让我了解到了更多的真相；第三感谢所有冒着生命危险坚守岗位的快递人员，他们尽职的工作让我没有丢失一个包裹，体面地度过了这个特殊的春节；最后感谢坚守岗位的包括医护人员在内的各行各业的所有工作人员和那些冒着生命危险无偿付出的志愿者，是他们的坚持让这个国家逐渐走出阴霾。,03/07
#钟南山院士的50天行程表#钟老辛苦,03/07
【#钟南山院士的50天行程表#】从1月18日夜驰武汉至今，钟南山战“疫”已50天，他为疫情奔波的行程满满当当。最新消息显示，在他参与指导下，国际首个非转基因新冠肺炎小鼠动物模型成功建立。看着满满当当的日程表，无不让人心疼，尤其这仅是基于公开报道的资料，还有多少付出无人知晓。但愿疫情在众人同心下尽快结束，那时，老人笑容可掬，好好休息。,03/07
#钟南山院士的50天行程表#真的，真的，真的，院士他真的太好了。,03/07
#钟南山院士的50天行程表#只愿你平安康健,03/07
#钟南山院士公布研究最新成果#已开发快速检测试纸、恒温扩增芯片两个新的诊断鉴别法。L湖北高校的微博视频,03/08
#3月6日最新消息，钟南山院士再次发声，对疫情7个预测，一起来看看！#@腾讯视频L3月6日最新消息，钟南山院士再次发声，对疫情7个预测，一起来看看！,03/08
